age,monthly_income,loan_amount,tenure_months,num_credit_lines,has_previous_default,job_type_civil_servant,job_type_employee,job_type_entrepreneur,job_type_freelance,education_level_bachelor,education_level_diploma,education_level_high_school,education_level_master,city_Bandung,city_Bekasi,city_Jakarta,city_Surabaya,city_Yogyakarta,marital_status_divorced,marital_status_married,marital_status_single,target
32,24497187,30083571,36,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52,8525638,28919027,72,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
47,16499792,9909639,46,2.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
32,4988018,63572984,30,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
21,22427288,31317396,47,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
45,31550591,7595975,13,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
25,32165556,34995994,55,8.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
54,22086387,14341243,9,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
37,17929576,9855462,65,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
42,16595758,75162226,13,10.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
35,27761143,72272144,23,6.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
42,8806343,54501960,34,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
33,8620091,39241240,52,1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
55,9519788,34623531,63,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
29,21120859,64610068,29,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
44,24630082,7300044,71,10.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
23,3907427,68711806,53,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
55,27886811,65285298,61,10.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
42,33317062,68187923,46,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
53,30936044,35429867,46,5.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
24,19517206,64636325,31,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
49,28968369,20583930,12,3.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23,18475435,28028232,61,9.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
49,25898910,28464753,18,10.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
32,8435051,53507513,67,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
34,10058824,46807686,63,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
52,9940016,27205611,68,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
50,11705357,66130325,8,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
23,5571589,14370924,33,5.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
36,28137277,57608237,67,6.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
28,8110663,7589352,18,5.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
43,33924038,75196730,64,8.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
42,24864990,16466683,39,7.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
29,17427713,49973456,64,3.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24,5036447,6989769,66,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
35,13433130,28309871,32,5.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
38,19327828,67806757,27,9.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
50,20911439,61418748,15,10.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
42,30209785,73451109,10,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
52,26467895,43289814,52,8.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
50,24230059,45802885,28,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
47,28662734,5060369,44,8.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
37,17343342,69774645,43,2.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
57,26229503,13604712,24,9.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
39,16876467,48640961,13,5.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
43,20185316,14558216,22,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
30,33360117,53471949,8,10.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
25,14108463,12347806,28,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
55,32229565,30960784,33,1.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
58,33452627,36989819,20,7.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
59,26308124,77143597,22,10.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
36,19743797,67863662,63,10.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
35,7650924,71731657,44,4.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
49,19403585,53570097,49,3.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
53,31598335,64730676,49,2.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
25,18237996,48611507,31,8.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
27,5061089,52786676,68,5.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
46,25700523,55535021,46,2.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
53,16010570,6744294,46,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
39,12755909,58492229,50,7.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
48,12070857,28385474,36,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
23,10695266,32117191,36,9.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
25,19436610,12910883,71,10.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
32,34645126,15685946,56,2.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
40,19171999,53978859,28,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
40,25259117,23643511,51,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
40,26266713,39586101,30,7.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
44,17133907,20262631,21,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
54,8716616,71208342,53,9.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
35,13608248,35716229,25,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
21,34742904,53139859,65,8.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
22,10557164,52734574,32,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
40,11432533,12650640,31,10.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
46,34294135,5782401,58,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
31,7985167,30523976,56,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
50,4490712,66356379,7,7.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
45,28281184,42206029,46,5.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
24,31370881,61354276,56,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
32,6002382,22615151,36,7.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
27,33675458,22178457,15,8.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
54,8846609,42430866,56,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
41,26608327,45833446,46,10.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
21,6087372,34936079,70,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
36,7571591,79598344,48,9.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
54,10878798,51328916,30,5.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
58,10597626,5564876,23,6.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
25,14708145,9772122,35,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
42,11175462,39364227,64,10.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
28,30530531,26074399,19,10.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
47,15391923,69134532,63,5.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
43,33395147,65117203,16,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
30,25892261,36594987,50,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
43,20881497,43573374,28,8.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
21,29733877,70735801,64,7.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
24,20786883,45142571,43,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
46,22498857,62718449,15,8.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
26,17987646,35752646,12,6.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
34,26344970,39347960,66,9.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
46,16018998,5247300,15,6.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
33,14572074,45117768,6,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
51,27986276,27992399,42,6.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
41,9272669,34091482,48,5.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
35,17741281,43017681,15,9.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
41,17742754,67204341,60,9.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
46,25242743,72391629,6,1.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
52,32017567,62198923,23,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
56,20387078,21376190,42,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
38,27638844,19494142,39,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
60,6704893,76727101,67,10.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
34,21075997,15712096,28,8.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
26,13240487,47669138,7,2.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
48,13181294,60558955,46,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
22,34758217,59690705,59,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
41,11360757,62465416,6,8.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
58,10264255,26231345,10,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
33,25131325,10925379,16,4.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
48,14110342,42457626,40,7.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
40,6259806,36108559,64,8.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
48,29053573,71308800,13,9.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
53,27930693,52954090,19,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
55,29096837,26273715,72,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
25,25129330,45368503,65,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
36,29517938,9425351,23,7.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
22,13027904,12935097,20,7.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
51,20580279,64367922,30,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
43,16121310,12748674,35,6.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29,10453002,21680611,60,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
53,3669178,12718155,69,9.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
47,34849871,60158382,53,9.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
38,34101984,66965833,30,9.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
58,16061763,20369409,52,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
21,24098761,79370703,58,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
56,29590594,9634826,18,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
43,31174615,61787211,14,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
50,11601330,76897454,20,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
23,25549077,67446504,11,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
51,12822412,7997442,59,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
25,16192428,25468460,72,10.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
32,14943790,34900277,40,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
25,6213274,21803545,29,2.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
52,17181931,21639466,36,6.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
22,18131867,46822841,10,3.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
50,25625953,65017947,11,5.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
21,25076453,15984774,46,9.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
56,24997729,51845919,17,8.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
49,23608690,36458484,61,2.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
46,8908540,47871153,18,6.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
28,12921913,15162345,37,8.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
27,15251941,52831021,27,4.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50,29180881,33046379,65,3.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
25,26813362,41808269,9,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
28,10151427,7652387,44,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
35,34566533,73063320,9,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
38,12338225,50762099,47,10.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
58,7789207,50849022,64,9.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
43,15075135,51700962,59,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
23,23372808,23089977,40,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
26,22542770,77590318,65,8.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
44,3045166,64394337,60,10.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
42,16104540,61493409,56,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
23,8227395,33189020,56,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
56,26721975,29102078,23,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
45,20918476,36234670,18,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
59,26397738,60098447,20,9.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
50,22428888,12148007,29,10.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
57,16548868,62730466,31,9.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
39,15269007,16422989,49,10.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
28,6336465,67580321,47,5.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
31,15213408,69064789,57,10.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
30,29275119,66168166,33,4.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
45,17921963,16418658,15,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
54,33950760,72924232,62,4.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
42,22400434,10731173,52,7.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
28,28866145,52549407,50,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
29,23664642,66677096,21,8.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
46,18544870,34154625,8,5.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
37,18379250,16270688,29,9.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
53,18101941,77165222,55,5.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
26,19548938,72224117,21,5.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
30,33107728,50313874,55,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
44,24238203,50305802,45,6.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
28,29107204,37855299,52,6.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
34,14998695,34308660,26,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
42,27350298,42587198,46,2.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
34,11081466,36541270,7,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
57,7642854,69566275,26,5.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
38,5463869,49813726,6,5.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
58,15915347,50644556,46,10.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
23,10481145,43235194,38,10.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
22,17364386,52970375,59,10.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
54,23429038,74170655,40,8.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
28,14399904,44575486,58,7.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
24,24438902,24542781,8,4.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
25,12142109,14078191,57,7.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
42,25712709,27244819,6,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
57,18078513,54655817,20,5.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
57,25318447,61583404,23,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
47,14405446,10918567,57,8.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
46,30605886,41189864,25,10.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,30867695,1714117,64,6.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
45,3922243,14181939,54,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
59,33231174,5308259,8,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
55,16826091,4919242,27,10.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
58,10233501,46171661,26,8.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
48,17388356,54427228,36,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
54,23806918,39439636,56,5.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
36,22864427,57004100,69,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
53,23314136,2830862,59,10.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
46,10481243,36831835,45,3.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
21,10757818,79396808,43,4.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
34,29410060,53106413,71,8.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
34,23216049,67883638,70,6.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
37,16421908,41274361,41,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
50,4708752,50745961,22,4.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42,28660307,50207269,49,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
59,32967019,75148687,10,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
56,31246502,6736941,33,9.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
46,9054319,39584936,16,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
32,13559435,23319021,22,9.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
47,3347679,16614847,11,0.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
48,23619558,79163986,48,6.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
45,30420678,15925641,29,2.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
29,12379054,78064827,14,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
59,26371314,16322181,36,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
47,17334575,9913493,38,7.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
60,19139979,40461578,67,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
47,19489265,52905333,52,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
39,7179209,7313195,59,4.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
48,3792835,22434145,16,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
36,6616355,16920109,32,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
58,4053376,52504311,28,5.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
44,29235147,63009387,58,8.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
40,12650110,73606223,39,7.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
34,27025041,11010366,68,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
22,13802455,24606409,40,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
38,27370858,34816427,56,4.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
54,15307379,72239178,31,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
26,13288505,32476310,39,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
28,11650250,16713730,28,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
57,22074669,44439386,45,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
59,33024006,16510345,24,3.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
59,13971097,77642085,9,4.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
42,33448690,9397600,10,5.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
54,22206171,5775804,66,7.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
30,31238979,67246083,13,2.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
59,19238293,12024092,44,6.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
58,25654929,67728698,53,5.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
54,23136191,30089460,70,8.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
60,27913547,76043720,22,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
40,33664504,9013676,59,10.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
33,30353733,38611248,49,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
35,27977891,79058578,65,8.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
25,10287690,15126717,35,4.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
38,19023756,37715034,9,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
43,33655775,63080476,14,4.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
32,23530186,65755506,58,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
44,23542471,19493118,44,5.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22,28789120,42558993,48,9.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
36,13340542,53586563,15,7.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
35,20883357,74779831,61,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
23,9609832,25264412,24,8.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
45,6300002,3878326,57,6.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29,25070345,34190618,31,2.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
32,13098360,50558169,19,5.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
50,9123423,16416540,34,9.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
21,29434874,25576919,13,7.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
